Book_id,Title,Language_id,MRP,Publisher_id,Published_date,Volume,Status
970,Ms,1,939.91,4,2023-09-20,5,Out of Stock
971,Honorable,5,740.28,4,2023-09-20,3,Out of Stock
972,Rev,1,724.06,4,2023-09-20,8,Out of Stock
973,Ms,5,154.01,3,2023-09-20,5,Available
974,Dr,1,56.52,5,2023-09-20,5,In Stock
975,Ms,2,93.04,1,2023-09-20,8,In Stock
976,Mrs,2,659.39,3,2023-09-20,1,Available
977,Dr,1,722.47,2,2023-09-20,6,Out of Stock
978,Mr,2,917.34,1,2023-09-20,9,Out of Stock
979,Dr,5,692.17,2,2023-09-20,9,Out of Stock
980,Ms,2,230.27,1,2023-09-20,3,In Stock
981,Mr,3,792.94,1,2023-09-20,6,In Stock
982,Rev,2,951.25,3,2023-09-20,7,Available
983,Rev,5,828.08,4,2023-09-20,9,Out of Stock
984,Honorable,1,527.83,3,2023-09-20,2,Available
985,Dr,1,735.01,2,2023-09-20,7,In Stock
986,Rev,4,248.85,1,2023-09-20,4,Out of Stock
987,Mr,2,342.82,5,2023-09-20,7,Available
988,Rev,2,5.08,1,2023-09-20,4,In Stock
989,Honorable,2,212.11,5,2023-09-20,10,In Stock
990,Rev,5,6.67,1,2023-09-20,1,Available
991,Mrs,5,587.1,3,2023-09-20,4,Available
992,Mr,3,838.7,2,2023-09-20,8,In Stock
993,Dr,1,353.6,3,2023-09-20,8,Available
994,Mrs,5,736.3,1,2023-09-20,9,Available
995,Dr,1,349.97,3,2023-09-20,4,Available
996,Dr,4,20.44,1,2023-09-20,9,Available
997,Rev,2,845.61,5,2023-09-20,6,Available
998,Dr,2,59.56,3,2023-09-20,3,Out of Stock
999,Honorable,4,386.29,2,2023-09-20,3,Available
1000,Dr,5,850.75,1,2023-09-20,9,Available
10,In Stock
12,Ms,4,84.36,5,"error: invalid date ""2023-09-20""",5,Available
13,Ms,1,444.55,4,"error: invalid date ""2023-09-20""",8,Out of Stock
14,Ms,1,769.25,5,"error: invalid date ""2023-09-20""",5,Out of Stock
15,Honorable,3,550.77,2,"error: invalid date ""2023-09-20""",5,In Stock
16,Ms,2,758.95,4,"error: invalid date ""2023-09-20""",3,Out of Stock
17,Ms,5,353.24,1,"error: invalid date ""2023-09-20""",10,In Stock
18,Ms,1,155.01,5,"error: invalid date ""2023-09-20""",8,Out of Stock
19,Ms,1,363.59,1,"error: invalid date ""2023-09-20""",0,Out of Stock
20,Mr,4,334.99,2,"error: invalid date ""2023-09-20""",9,Out of Stock
21,Dr,3,449.0,1,"error: invalid date ""2023-09-20""",2,Out of Stock
22,Rev,3,104.64,4,"error: invalid date ""2023-09-20""",6,Available
23,Ms,5,735.33,4,"error: invalid date ""2023-09-20""",4,Available
24,Rev,3,783.58,1,"error: invalid date ""2023-09-20""",3,Out of Stock
25,Ms,1,403.13,4,"error: invalid date ""2023-09-20""",4,Available
26,Mr,2,742.15,2,"error: invalid date ""2023-09-20""",9,In Stock
27,Rev,1,968.25,5,"error: invalid date ""2023-09-20""",10,In Stock
28,Mr,4,694.29,3,"error: invalid date ""2023-09-20""",0,Out of Stock
29,Honorable,2,526.55,1,"error: invalid date ""2023-09-20""",0,Out of Stock
30,Mrs,5,904.45,5,"error: invalid date ""2023-09-20""",4,Available
31,Honorable,2,383.86,4,"error: invalid date ""2023-09-20""",6,In Stock
32,Ms,4,397.55,1,"error: invalid date ""2023-09-20""",5,Available
33,Rev,3,373.84,3,"error: invalid date ""2023-09-20""",10,Out of Stock
34,Mr,2,365.61,5,"error: invalid date ""2023-09-20""",9,In Stock
35,Ms,4,592.79,2,"error: invalid date ""2023-09-20""",2,Out of Stock
36,Ms,2,371.04,5,"error: invalid date ""2023-09-20""",10,Available
37,Rev,1,363.5,4,"error: invalid date ""2023-09-20""",8,Available
38,Mr,3,684.16,4,"error: invalid date ""2023-09-20""",0,In Stock
39,Honorable,3,270.8,4,"error: invalid date ""2023-09-20""",10,Out of Stock
40,Honorable,4,990.21,1,"error: invalid date ""2023-09-20""",3,Available
41,Ms,5,34.04,3,"error: invalid date ""2023-09-20""",10,Out of Stock
42,Mrs,3,22.86,1,"error: invalid date ""2023-09-20""",3,Out of Stock
43,Honorable,2,399.09,5,"error: invalid date ""2023-09-20""",4,Available
44,Ms,2,942.11,3,"error: invalid date ""2023-09-20""",0,Out of Stock
45,Dr,4,634.63,4,"error: invalid date ""2023-09-20""",7,Out of Stock
46,Mrs,3,544.37,3,"error: invalid date ""2023-09-20""",6,Available
47,Mrs,4,694.05,4,"error: invalid date ""2023-09-20""",8,Out of Stock
48,Rev,3,737.3,1,"error: invalid date ""2023-09-20""",2,Out of Stock
49,Ms,5,601.34,2,"error: invalid date ""2023-09-20""",10,Out of Stock
50,Mrs,4,541.71,3,"error: invalid date ""2023-09-20""",10,Available
51,Mrs,2,125.0,2,"error: invalid date ""2023-09-20""",0,In Stock
52,Mr,2,396.77,1,"error: invalid date ""2023-09-20""",8,Available
53,Honorable,3,26.98,5,"error: invalid date ""2023-09-20""",8,Out of Stock
54,Dr,5,720.95,5,"error: invalid date ""2023-09-20""",2,Out of Stock
55,Rev,5,672.46,5,"error: invalid date ""2023-09-20""",7,Available
56,Dr,1,355.09,2,"error: invalid date ""2023-09-20""",9,Out of Stock
57,Honorable,3,665.85,4,"error: invalid date ""2023-09-20""",9,In Stock
58,Mr,5,354.88,5,"error: invalid date ""2023-09-20""",10,In Stock
59,Ms,3,360.72,5,"error: invalid date ""2023-09-20""",4,In Stock
60,Ms,1,694.65,4,"error: invalid date ""2023-09-20""",1,Out of Stock
61,Mrs,5,588.31,4,"error: invalid date ""2023-09-20""",0,In Stock
62,Dr,4,193.99,1,"error: invalid date ""2023-09-20""",5,In Stock
63,Mrs,3,728.54,1,"error: invalid date ""2023-09-20""",9,Out of Stock
64,Honorable,2,797.45,1,"error: invalid date ""2023-09-20""",8,Available
65,Ms,2,208.12,2,"error: invalid date ""2023-09-20""",9,In Stock
66,Honorable,3,545.61,3,"error: invalid date ""2023-09-20""",5,Available
67,Rev,5,704.76,1,"error: invalid date ""2023-09-20""",0,In Stock
68,Rev,2,242.86,2,"error: invalid date ""2023-09-20""",1,Out of Stock
69,Honorable,2,767.72,5,"error: invalid date ""2023-09-20""",0,Out of Stock
70,Ms,5,200.91,5,"error: invalid date ""2023-09-20""",10,Out of Stock
71,Dr,2,75.56,4,"error: invalid date ""2023-09-20""",6,In Stock
72,Mr,5,651.1,4,"error: invalid date ""2023-09-20""",8,Available
73,Honorable,1,386.72,4,"error: invalid date ""2023-09-20""",5,Out of Stock
74,Mr,2,595.51,2,"error: invalid date ""2023-09-20""",0,Out of Stock
75,Rev,3,880.59,4,"error: invalid date ""2023-09-20""",3,Out of Stock
76,Ms,1,84.15,2,"error: invalid date ""2023-09-20""",0,Available
77,Mrs,3,883.72,1,"error: invalid date ""2023-09-20""",1,In Stock
78,Rev,4,474.51,2,"error: invalid date ""2023-09-20""",10,Available
79,Honorable,1,67.97,3,"error: invalid date ""2023-09-20""",3,Available
80,Ms,3,867.71,4,"error: invalid date ""2023-09-20""",6,Out of Stock
81,Mrs,3,353.55,4,"error: invalid date ""2023-09-20""",4,Out of Stock
82,Honorable,1,926.14,3,"error: invalid date ""2023-09-20""",3,Out of Stock
83,Honorable,3,21.35,1,"error: invalid date ""2023-09-20""",4,Out of Stock
84,Honorable,5,71.13,1,"error: invalid date ""2023-09-20""",6,Available
85,Rev,2,280.52,1,"error: invalid date ""2023-09-20""",3,Available
86,Mrs,4,78.11,1,"error: invalid date ""2023-09-20""",9,In Stock
87,Rev,3,37.95,1,"error: invalid date ""2023-09-20""",5,Out of Stock
88,Mrs,4,901.82,2,"error: invalid date ""2023-09-20""",8,Out of Stock
89,Dr,1,31.45,2,"error: invalid date ""2023-09-20""",1,In Stock
90,Ms,1,949.98,5,"error: invalid date ""2023-09-20""",1,In Stock
91,Ms,2,709.52,2,"error: invalid date ""2023-09-20""",6,Available
92,Mrs,3,134.41,4,"error: invalid date ""2023-09-20""",3,In Stock
93,Rev,5,443.37,4,"error: invalid date ""2023-09-20""",4,In Stock
94,Honorable,5,495.14,5,"error: invalid date ""2023-09-20""",6,Available
95,Ms,4,732.81,2,"error: invalid date ""2023-09-20""",4,In Stock
96,Mrs,4,68.62,1,"error: invalid date ""2023-09-20""",3,Out of Stock
97,Dr,4,517.38,1,"error: invalid date ""2023-09-20""",9,Available
98,Honorable,2,235.39,2,"error: invalid date ""2023-09-20""",7,Out of Stock
99,Rev,3,254.04,5,"error: invalid date ""2023-09-20""",2,Out of Stock
100,Mrs,1,834.08,3,"error: invalid date ""2023-09-20""",5,Out of Stock
101,Mrs,3,569.23,2,"error: invalid date ""2023-09-20""",5,In Stock
102,Ms,3,529.88,2,"error: invalid date ""2023-09-20""",8,In Stock
103,Mrs,4,236.21,3,"error: invalid date ""2023-09-20""",2,In Stock
104,Honorable,5,137.94,2,"error: invalid date ""2023-09-20""",0,Out of Stock
105,Mrs,5,640.58,2,"error: invalid date ""2023-09-20""",0,Out of Stock
106,Honorable,3,484.74,3,"error: invalid date ""2023-09-20""",8,Out of Stock
107,Rev,3,398.43,3,"error: invalid date ""2023-09-20""",1,Available
108,Mr,1,817.57,5,"error: invalid date ""2023-09-20""",5,In Stock
109,Honorable,1,205.97,3,"error: invalid date ""2023-09-20""",5,Out of Stock
110,Honorable,5,792.46,4,"error: invalid date ""2023-09-20""",10,Available
111,Dr,3,839.36,1,"error: invalid date ""2023-09-20""",5,Available
112,Honorable,2,598.79,4,"error: invalid date ""2023-09-20""",5,Out of Stock
113,Mr,2,63.07,2,"error: invalid date ""2023-09-20""",5,Out of Stock
114,Mrs,2,53.4,3,"error: invalid date ""2023-09-20""",9,In Stock
115,Mr,1,858.99,5,"error: invalid date ""2023-09-20""",7,Out of Stock
116,Ms,4,48.2,2,"error: invalid date ""2023-09-20""",8,Out of Stock
117,Rev,5,652.46,3,"error: invalid date ""2023-09-20""",10,Available
118,Mr,4,555.24,3,"error: invalid date ""2023-09-20""",9,Available
119,Honorable,3,181.33,4,"error: invalid date ""2023-09-20""",2,Available
120,Mr,4,432.1,3,"error: invalid date ""2023-09-20""",8,Out of Stock
121,Mrs,4,528.66,4,"error: invalid date ""2023-09-20""",8,Out of Stock
122,Mrs,4,592.92,2,"error: invalid date ""2023-09-20""",2,In Stock
123,Honorable,5,817.57,4,"error: invalid date ""2023-09-20""",10,Out of Stock
124,Mrs,5,591.82,1,"error: invalid date ""2023-09-20""",10,In Stock
125,Ms,3,398.67,5,"error: invalid date ""2023-09-20""",6,In Stock
126,Dr,1,982.15,1,"error: invalid date ""2023-09-20""",4,In Stock
127,Mr,5,961.36,1,"error: invalid date ""2023-09-20""",4,Available
128,Honorable,5,830.94,4,"error: invalid date ""2023-09-20""",1,In Stock
129,Mr,3,223.3,4,"error: invalid date ""2023-09-20""",3,Out of Stock
130,Honorable,2,88.58,1,"error: invalid date ""2023-09-20""",2,Available
131,Rev,1,860.13,2,"error: invalid date ""2023-09-20""",5,Available
132,Dr,5,720.81,1,"error: invalid date ""2023-09-20""",4,In Stock
133,Dr,3,108.96,2,"error: invalid date ""2023-09-20""",5,In Stock
134,Dr,5,404.36,4,"error: invalid date ""2023-09-20""",5,Out of Stock
135,Rev,4,747.87,4,"error: invalid date ""2023-09-20""",8,Available
136,Mr,5,236.68,4,"error: invalid date ""2023-09-20""",9,Out of Stock
137,Rev,1,30.78,2,"error: invalid date ""2023-09-20""",3,Out of Stock
138,Ms,2,605.25,2,"error: invalid date ""2023-09-20""",8,Out of Stock
139,Rev,4,417.38,3,"error: invalid date ""2023-09-20""",9,Out of Stock
140,Ms,5,571.25,2,"error: invalid date ""2023-09-20""",3,In Stock
141,Mrs,4,390.21,3,"error: invalid date ""2023-09-20""",0,In Stock
142,Honorable,3,921.39,5,"error: invalid date ""2023-09-20""",7,In Stock
143,Ms,2,182.88,4,"error: invalid date ""2023-09-20""",4,Available
144,Ms,2,408.26,5,"error: invalid date ""2023-09-20""",10,Available
145,Rev,4,195.11,2,"error: invalid date ""2023-09-20""",9,Out of Stock
146,Rev,5,703.36,4,"error: invalid date ""2023-09-20""",1,In Stock
147,Rev,1,550.16,2,"error: invalid date ""2023-09-20""",8,Available
148,Rev,1,9.07,5,"error: invalid date ""2023-09-20""",9,Available
149,Mrs,3,400.63,5,"error: invalid date ""2023-09-20""",1,In Stock
150,Mr,4,667.83,5,"error: invalid date ""2023-09-20""",4,In Stock
151,Ms,1,141.94,1,"error: invalid date ""2023-09-20""",8,Available
152,Ms,2,635.74,4,"error: invalid date ""2023-09-20""",2,In Stock
153,Ms,2,531.96,2,"error: invalid date ""2023-09-20""",6,In Stock
154,Mr,5,188.53,1,"error: invalid date ""2023-09-20""",5,In Stock
155,Ms,3,867.13,5,"error: invalid date ""2023-09-20""",6,In Stock
156,Ms,3,956.43,1,"error: invalid date ""2023-09-20""",4,Out of Stock
157,Ms,3,351.88,3,"error: invalid date ""2023-09-20""",3,Available
158,Mr,5,356.09,3,"error: invalid date ""2023-09-20""",2,In Stock
159,Ms,3,240.2,3,"error: invalid date ""2023-09-20""",10,Available
160,Rev,4,911.48,4,"error: invalid date ""2023-09-20""",0,Out of Stock
161,Ms,4,5.58,3,"error: invalid date ""2023-09-20""",10,In Stock
162,Rev,4,881.71,2,"error: invalid date ""2023-09-20""",5,Available
163,Mrs,1,560.84,1,"error: invalid date ""2023-09-20""",8,Available
164,Dr,4,535.71,4,"error: invalid date ""2023-09-20""",9,Out of Stock
165,Dr,5,149.64,1,"error: invalid date ""2023-09-20""",3,In Stock
166,Ms,4,595.51,5,"error: invalid date ""2023-09-20""",7,Available
167,Mr,2,296.93,1,"error: invalid date ""2023-09-20""",0,Out of Stock
168,Mrs,2,240.99,3,"error: invalid date ""2023-09-20""",7,In Stock
169,Mrs,1,137.63,3,"error: invalid date ""2023-09-20""",9,In Stock
170,Ms,4,244.18,2,"error: invalid date ""2023-09-20""",2,Out of Stock
171,Ms,3,119.0,3,"error: invalid date ""2023-09-20""",5,In Stock
172,Mr,3,728.39,2,"error: invalid date ""2023-09-20""",7,In Stock
173,Mrs,5,335.69,5,"error: invalid date ""2023-09-20""",8,Available
174,Honorable,2,316.73,4,"error: invalid date ""2023-09-20""",2,In Stock
175,Rev,4,338.48,3,"error: invalid date ""2023-09-20""",2,In Stock
176,Honorable,4,933.99,3,"error: invalid date ""2023-09-20""",6,Out of Stock
177,Rev,2,340.53,3,"error: invalid date ""2023-09-20""",0,In Stock
178,Dr,3,119.63,5,"error: invalid date ""2023-09-20""",7,Available
179,Dr,5,790.28,2,"error: invalid date ""2023-09-20""",4,Available
180,Ms,5,248.85,5,"error: invalid date ""2023-09-20""",4,Out of Stock
181,Honorable,2,553.28,5,"error: invalid date ""2023-09-20""",6,Out of Stock
182,Rev,2,905.47,1,"error: invalid date ""2023-09-20""",4,Available
183,Rev,2,139.28,5,"error: invalid date ""2023-09-20""",7,In Stock
184,Honorable,2,535.0,4,"error: invalid date ""2023-09-20""",10,In Stock
185,Honorable,2,971.96,1,"error: invalid date ""2023-09-20""",10,Available
186,Mrs,3,599.68,3,"error: invalid date ""2023-09-20""",3,Out of Stock
187,Dr,3,932.58,2,"error: invalid date ""2023-09-20""",1,In Stock
188,Ms,2,332.74,3,"error: invalid date ""2023-09-20""",7,In Stock
189,Ms,2,851.73,1,"error: invalid date ""2023-09-20""",6,Out of Stock
190,Dr,5,841.05,5,"error: invalid date ""2023-09-20""",4,Out of Stock
191,Ms,3,745.19,5,"error: invalid date ""2023-09-20""",1,Available
192,Mr,4,118.37,1,"error: invalid date ""2023-09-20""",5,Available
193,Honorable,2,277.8,1,"error: invalid date ""2023-09-20""",9,Out of Stock
194,Mr,1,338.04,5,"error: invalid date ""2023-09-20""",10,In Stock
195,Honorable,1,729.38,1,"error: invalid date ""2023-09-20""",0,Out of Stock
196,Mr,2,198.98,1,"error: invalid date ""2023-09-20""",8,Available
197,Rev,5,614.18,5,"error: invalid date ""2023-09-20""",8,In Stock
198,Rev,1,229.22,5,"error: invalid date ""2023-09-20""",8,In Stock
199,Mr,1,184.65,1,"error: invalid date ""2023-09-20""",10,In Stock
200,Dr,2,84.09,2,"error: invalid date ""2023-09-20""",7,Available
201,Dr,1,184.49,4,"error: invalid date ""2023-09-20""",2,Out of Stock
202,Dr,1,509.55,1,"error: invalid date ""2023-09-20""",1,Available
203,Honorable,4,433.48,1,"error: invalid date ""2023-09-20""",6,Out of Stock
204,Honorable,3,450.62,3,"error: invalid date ""2023-09-20""",7,In Stock
205,Ms,4,52.08,4,"error: invalid date ""2023-09-20""",10,In Stock
206,Rev,2,668.28,5,"error: invalid date ""2023-09-20""",6,In Stock
207,Honorable,2,389.34,2,"error: invalid date ""2023-09-20""",7,Out of Stock
208,Mr,2,741.04,3,"error: invalid date ""2023-09-20""",6,Available
209,Honorable,1,574.96,4,"error: invalid date ""2023-09-20""",5,In Stock
210,Honorable,5,655.1,3,"error: invalid date ""2023-09-20""",8,Out of Stock
211,Honorable,3,443.56,5,"error: invalid date ""2023-09-20""",9,Out of Stock
212,Honorable,1,510.57,1,"error: invalid date ""2023-09-20""",2,In Stock
213,Honorable,4,164.1,5,"error: invalid date ""2023-09-20""",5,Out of Stock
214,Dr,4,763.9,1,"error: invalid date ""2023-09-20""",1,Out of Stock
215,Honorable,3,904.78,3,"error: invalid date ""2023-09-20""",0,Out of Stock
216,Rev,5,976.11,5,"error: invalid date ""2023-09-20""",4,In Stock
217,Honorable,4,195.62,1,"error: invalid date ""2023-09-20""",10,Out of Stock
218,Rev,2,383.44,4,"error: invalid date ""2023-09-20""",10,Available
219,Rev,5,235.74,5,"error: invalid date ""2023-09-20""",8,Out of Stock
220,Honorable,1,103.24,1,"error: invalid date ""2023-09-20""",7,In Stock
221,Rev,5,523.69,1,"error: invalid date ""2023-09-20""",4,In Stock
222,Rev,4,427.56,3,"error: invalid date ""2023-09-20""",1,Out of Stock
223,Rev,3,494.4,4,"error: invalid date ""2023-09-20""",4,Available
224,Mr,1,646.38,1,"error: invalid date ""2023-09-20""",3,Available
225,Rev,1,148.27,3,"error: invalid date ""2023-09-20""",2,In Stock
226,Dr,5,784.92,4,"error: invalid date ""2023-09-20""",8,Available
227,Honorable,2,463.98,4,"error: invalid date ""2023-09-20""",10,In Stock
228,Honorable,3,800.3,3,"error: invalid date ""2023-09-20""",10,Available
229,Mrs,4,799.24,5,"error: invalid date ""2023-09-20""",5,In Stock
230,Dr,1,994.98,5,"error: invalid date ""2023-09-20""",0,Out of Stock
231,Honorable,1,89.79,1,"error: invalid date ""2023-09-20""",5,Out of Stock
232,Mr,3,121.23,5,"error: invalid date ""2023-09-20""",7,Available
233,Rev,4,593.79,1,"error: invalid date ""2023-09-20""",0,In Stock
234,Ms,4,348.6,2,"error: invalid date ""2023-09-20""",10,Out of Stock
235,Ms,2,190.22,1,"error: invalid date ""2023-09-20""",2,In Stock
236,Dr,1,840.22,4,"error: invalid date ""2023-09-20""",4,Available
237,Mr,3,506.72,5,"error: invalid date ""2023-09-20""",8,Available
238,Dr,3,806.34,5,"error: invalid date ""2023-09-20""",10,Out of Stock
239,Ms,5,139.9,4,"error: invalid date ""2023-09-20""",2,Out of Stock
240,Mrs,3,501.8,3,"error: invalid date ""2023-09-20""",8,In Stock
241,Ms,3,773.63,3,"error: invalid date ""2023-09-20""",3,Available
242,Ms,3,137.87,5,"error: invalid date ""2023-09-20""",6,Out of Stock
243,Honorable,2,927.03,1,"error: invalid date ""2023-09-20""",1,In Stock
244,Dr,1,926.35,1,"error: invalid date ""2023-09-20""",3,Out of Stock
245,Mrs,3,367.17,5,"error: invalid date ""2023-09-20""",0,Out of Stock
246,Mrs,2,294.86,2,"error: invalid date ""2023-09-20""",9,In Stock
247,Mrs,5,330.4,4,"error: invalid date ""2023-09-20""",8,Out of Stock
248,Honorable,1,452.65,1,"error: invalid date ""2023-09-20""",10,Out of Stock
249,Honorable,3,101.98,3,"error: invalid date ""2023-09-20""",10,Out of Stock
250,Mr,4,934.96,5,"error: invalid date ""2023-09-20""",0,Available
251,Ms,2,78.94,4,"error: invalid date ""2023-09-20""",3,Out of Stock
252,Honorable,1,740.88,4,"error: invalid date ""2023-09-20""",2,Available
253,Mr,1,490.71,5,"error: invalid date ""2023-09-20""",3,Available
254,Rev,5,998.64,3,"error: invalid date ""2023-09-20""",6,Out of Stock
255,Ms,3,70.91,4,"error: invalid date ""2023-09-20""",7,Available
256,Mr,1,130.19,4,"error: invalid date ""2023-09-20""",3,Available
257,Honorable,2,124.32,3,"error: invalid date ""2023-09-20""",7,Out of Stock
258,Honorable,4,338.13,5,"error: invalid date ""2023-09-20""",10,Out of Stock
259,Rev,5,364.32,2,"error: invalid date ""2023-09-20""",6,In Stock
260,Ms,3,834.59,2,"error: invalid date ""2023-09-20""",1,Available
261,Mr,2,673.89,2,"error: invalid date ""2023-09-20""",2,Out of Stock
262,Rev,1,166.78,2,"error: invalid date ""2023-09-20""",0,In Stock
263,Ms,3,422.46,4,"error: invalid date ""2023-09-20""",7,Available
264,Mrs,1,922.27,5,"error: invalid date ""2023-09-20""",2,Available
265,Mrs,3,386.79,4,"error: invalid date ""2023-09-20""",8,Out of Stock
266,Mrs,5,657.36,5,"error: invalid date ""2023-09-20""",7,In Stock
267,Ms,5,402.45,5,"error: invalid date ""2023-09-20""",4,Available
268,Rev,1,887.94,3,"error: invalid date ""2023-09-20""",6,Available
269,Mr,1,567.89,5,"error: invalid date ""2023-09-20""",1,Available
270,Dr,2,958.37,2,"error: invalid date ""2023-09-20""",0,Available
271,Rev,5,423.9,2,"error: invalid date ""2023-09-20""",5,Available
272,Honorable,4,449.8,4,"error: invalid date ""2023-09-20""",0,In Stock
273,Honorable,5,884.72,5,"error: invalid date ""2023-09-20""",9,In Stock
274,Mrs,5,370.29,4,"error: invalid date ""2023-09-20""",10,In Stock
275,Mrs,4,688.96,4,"error: invalid date ""2023-09-20""",5,Available
276,Honorable,4,17.75,2,"error: invalid date ""2023-09-20""",1,In Stock
277,Mr,3,228.26,1,"error: invalid date ""2023-09-20""",0,Available
278,Honorable,4,874.84,3,"error: invalid date ""2023-09-20""",5,Available
279,Ms,2,32.36,3,"error: invalid date ""2023-09-20""",8,Available
280,Rev,3,537.81,1,"error: invalid date ""2023-09-20""",2,Available
281,Honorable,4,802.93,5,"error: invalid date ""2023-09-20""",2,In Stock
282,Mrs,1,443.0,5,"error: invalid date ""2023-09-20""",3,Available
283,Mrs,5,661.73,5,"error: invalid date ""2023-09-20""",9,Available
284,Honorable,4,815.65,4,"error: invalid date ""2023-09-20""",3,Out of Stock
285,Mr,4,241.51,1,"error: invalid date ""2023-09-20""",8,In Stock
286,Honorable,4,347.16,2,"error: invalid date ""2023-09-20""",10,Out of Stock
287,Mr,3,982.28,1,"error: invalid date ""2023-09-20""",5,Out of Stock
288,Honorable,2,960.45,1,"error: invalid date ""2023-09-20""",1,Out of Stock
289,Honorable,1,421.93,3,"error: invalid date ""2023-09-20""",3,Out of Stock
290,Rev,2,810.84,2,"error: invalid date ""2023-09-20""",6,In Stock
291,Ms,4,985.64,1,"error: invalid date ""2023-09-20""",6,Out of Stock
292,Dr,1,463.16,2,"error: invalid date ""2023-09-20""",10,Available
293,Ms,4,479.4,3,"error: invalid date ""2023-09-20""",7,Out of Stock
294,Honorable,5,939.98,3,"error: invalid date ""2023-09-20""",10,Available
295,Rev,2,939.69,5,"error: invalid date ""2023-09-20""",4,Available
296,Dr,1,562.57,2,"error: invalid date ""2023-09-20""",1,Available
297,Honorable,3,409.11,4,"error: invalid date ""2023-09-20""",5,In Stock
298,Mrs,2,197.72,1,"error: invalid date ""2023-09-20""",7,Out of Stock
299,Mrs,3,737.58,5,"error: invalid date ""2023-09-20""",6,Out of Stock
300,Mrs,5,703.19,4,"error: invalid date ""2023-09-20""",1,In Stock
301,Rev,4,723.86,4,"error: invalid date ""2023-09-20""",2,Available
302,Rev,5,639.84,4,"error: invalid date ""2023-09-20""",7,Out of Stock
303,Mr,3,524.59,5,"error: invalid date ""2023-09-20""",0,Out of Stock
304,Rev,2,783.12,4,"error: invalid date ""2023-09-20""",0,Available
305,Rev,3,573.7,2,"error: invalid date ""2023-09-20""",3,Out of Stock
306,Dr,4,62.37,4,"error: invalid date ""2023-09-20""",10,Out of Stock
307,Honorable,3,852.79,2,"error: invalid date ""2023-09-20""",9,In Stock
308,Honorable,1,416.78,5,"error: invalid date ""2023-09-20""",8,Out of Stock
309,Ms,1,275.0,4,"error: invalid date ""2023-09-20""",10,Available
310,Rev,1,160.98,5,"error: invalid date ""2023-09-20""",7,Available
311,Rev,3,522.25,2,"error: invalid date ""2023-09-20""",5,Available
312,Mrs,2,668.95,4,"error: invalid date ""2023-09-20""",7,In Stock
313,Rev,2,128.13,4,"error: invalid date ""2023-09-20""",0,Available
314,Rev,5,695.12,5,"error: invalid date ""2023-09-20""",3,Available
315,Mrs,1,686.83,5,"error: invalid date ""2023-09-20""",10,Out of Stock
316,Honorable,2,964.22,4,"error: invalid date ""2023-09-20""",7,Out of Stock
317,Rev,3,846.86,5,"error: invalid date ""2023-09-20""",2,Out of Stock
318,Mrs,5,10.59,5,"error: invalid date ""2023-09-20""",8,Out of Stock
319,Mrs,3,205.08,1,"error: invalid date ""2023-09-20""",5,Available
320,Honorable,3,705.93,3,"error: invalid date ""2023-09-20""",10,Out of Stock
321,Mr,3,400.92,3,"error: invalid date ""2023-09-20""",4,In Stock
322,Mr,2,672.8,4,"error: invalid date ""2023-09-20""",5,Out of Stock
323,Mrs,1,51.54,5,"error: invalid date ""2023-09-20""",3,In Stock
324,Mrs,3,246.24,2,"error: invalid date ""2023-09-20""",0,Available
325,Mrs,4,77.77,2,"error: invalid date ""2023-09-20""",1,Available
326,Ms,4,373.96,5,"error: invalid date ""2023-09-20""",4,Out of Stock
327,Rev,1,664.26,3,"error: invalid date ""2023-09-20""",7,In Stock
328,Ms,3,451.12,5,"error: invalid date ""2023-09-20""",3,Out of Stock
329,Ms,2,265.03,4,"error: invalid date ""2023-09-20""",10,Available
330,Mrs,1,810.3,3,"error: invalid date ""2023-09-20""",9,In Stock
331,Honorable,4,928.62,3,"error: invalid date ""2023-09-20""",1,Out of Stock
332,Mrs,5,275.8,2,"error: invalid date ""2023-09-20""",0,In Stock
333,Dr,2,603.84,1,"error: invalid date ""2023-09-20""",7,Available
334,Mr,1,135.42,4,"error: invalid date ""2023-09-20""",9,Available
335,Rev,5,553.46,3,"error: invalid date ""2023-09-20""",6,Out of Stock
336,Mr,1,335.11,2,"error: invalid date ""2023-09-20""",3,In Stock
337,Rev,1,143.63,4,"error: invalid date ""2023-09-20""",3,Available
338,Ms,3,55.61,4,"error: invalid date ""2023-09-20""",1,Available
339,Honorable,4,437.02,3,"error: invalid date ""2023-09-20""",8,In Stock
340,Dr,2,173.22,2,"error: invalid date ""2023-09-20""",0,Available
341,Dr,1,679.27,5,"error: invalid date ""2023-09-20""",3,Out of Stock
342,Ms,1,386.09,5,"error: invalid date ""2023-09-20""",4,Available
343,Ms,3,820.39,3,"error: invalid date ""2023-09-20""",1,In Stock
344,Mr,5,216.22,3,"error: invalid date ""2023-09-20""",5,Out of Stock
345,Dr,5,719.31,5,"error: invalid date ""2023-09-20""",7,Out of Stock
346,Dr,5,639.25,1,"error: invalid date ""2023-09-20""",0,In Stock
347,Dr,4,364.45,1,"error: invalid date ""2023-09-20""",5,In Stock
348,Dr,5,804.13,3,"error: invalid date ""2023-09-20""",7,In Stock
349,Mr,5,883.49,1,"error: invalid date ""2023-09-20""",4,Out of Stock
350,Mr,3,422.96,5,"error: invalid date ""2023-09-20""",6,In Stock
351,Honorable,4,7.45,1,"error: invalid date ""2023-09-20""",5,Available
